Bonus Name,Aztecs,Berbers,Britons,Burmese,Byzantines,Celts,Chinese,Ethiopians,Franks,Goths,Huns,Incas,Indians,Italians,Japanese,Khmer,Koreans,Magyars,Malay,Malians,Mayans,Mongols,Persians,Portuguese,Saracens,Slavs,Spanish,Teutons,Turks,Vietnamese,Vikings
Stone_per_Villager_per_Minute_to_the_Mining_Camp,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Stone_per_Villager_per_Minute_to_the_Town_Center_upon_reaching_Castle_Age,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4,2,2,2,2,2,2.3,2,2,2,2,2,2,2,2
Stone_per_Villager_per_Minute_to_the_Town_Center_upon_reaching_Feudal_Age,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4,2,2,2,2,2,2.2,2,2,2,2,2,2,2,2
Stone_per_Villager_per_Minute_to_the_Town_Center_upon_reaching_Imperial_Age,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4,2,2,2,2,2,2.4,2,2,2,2,2,2,2,2
Stone_Shaft_Mining_cost_in_Food_in_the_Castle_Age,200,200,200,200,200,200,170,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Stone_Shaft_Mining_cost_in_Food_in_the_Imperial_Age,200,200,200,200,200,200,160,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Stone_Shaft_Mining_cost_in_Wood_in_the_Castle_Age,150,150,150,150,150,150,127.5,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Stone_Shaft_Mining_cost_in_Wood_in_the_Imperial_Age,150,150,150,150,150,150,120,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
Stone_Wall_Construction_time,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6.7,10,10,10,10,10,10,10,10,10,7,10,10,10,10
Stone_Wall_cost_in_stone,5,5,5,5,5,5,5,5,5,5,5,4.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Stone_Wall_HP_upon_reaching_Castle_Age,1800,1800,1800,1800,2340,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
Stone_Wall_HP_upon_reaching_Feudal_Age,900,900,900,900,1080,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
Stone_Wall_HP_upon_reaching_Imperial_Age,1800,1800,1800,1800,2520,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
Tarkan_gold_cost,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Teutonic_Knight_gold_cost,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40
Theocracy_cost_in_Gold_in_the_Imperial_Age,200,200,200,100,200,200,160,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Throwing_Axeman_gold_cost,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21.25,25,25,25,25,25,25,25
Thumb_Ring_cost_in_Food_in_the_Castle_Age,300,300,300,300,300,300,255,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Thumb_Ring_cost_in_Food_in_the_Imperial_Age,300,300,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Thumb_Ring_cost_in_Wood_in_the_Castle_Age,250,250,250,250,250,250,212.5,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Thumb_Ring_cost_in_Wood_in_the_Imperial_Age,250,250,250,250,250,250,200,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Town_Center_build_time,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,105,150,150,150,150
Town_Center_cost_in_stone,100,100,100,100,100,100,100,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Town_Center_cost_in_Wood_in_the_Castle_Age,275,275,137.5,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,233.75,275,275,275,275,275,275,275,275,275,275,275
Town_Center_cost_in_Wood_in_the_Dark_Age,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,233.75,275,275,275,275,275,275,275,275,275,275,275
Town_Center_cost_in_Wood_in_the_Feudal_Age,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,233.75,275,275,275,275,275,275,275,275,275,275,275
Town_Center_cost_in_Wood_in_the_Imperial_Age,275,275,137.5,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,233.75,275,275,275,275,275,275,275,275,275,275,275
Town_Center_HP_upon_reaching_Castle_Age,2400,2400,2400,2400,3120,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,4800,2400,2400,2400,2400,2400,2400,2400,2400
Town_Center_HP_upon_reaching_Feudal_Age,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,4800,2400,2400,2400,2400,2400,2400,2400,2400
Town_Center_HP_upon_reaching_Imperial_Age,2400,2400,2400,2400,3360,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,4800,2400,2400,2400,2400,2400,2400,2400,2400
Town_Center_LOS,8,8,8,8,8,8,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Town_Center_unit_Garrison_count,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,25,15,15,15
Town_Patrol_cost_in_Food_in_the_Castle_Age,300,300,300,300,300,300,255,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Town_Patrol_cost_in_Food_in_the_Imperial_Age,300,300,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Town_Patrol_cost_in_Gold_in_the_Castle_Age,100,100,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Town_Patrol_cost_in_Gold_in_the_Imperial_Age,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Town_Watch_cost_in_Food_in_the_Castle_Age,75,75,75,75,0,75,63.75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Town_Watch_cost_in_Food_in_the_Feudal_Age,75,75,75,75,0,75,67.5,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Town_Watch_cost_in_Food_in_the_Imperial_Age,75,75,75,75,0,75,60,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
Tracking_cost_in_Food_in_the_Castle_Age,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50
Tracking_cost_in_Food_in_the_Feudal_Age,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50
Tracking_cost_in_Food_in_the_Imperial_Age,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50
Trade_Cart_gold_cost,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50
Trade_Cog_gold_cost,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50
Trade_Cog_HP,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,88,80,80,80,80,80,80,80
Trade_Cog_Speed,1.32,1.452,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
Transport_Ship_creation_speed,39.1,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
Transport_Ship_Garrison_count,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5
Transport_Ship_HP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,110,200,100,100,100,100,100,100
Transport_Ship_Speed,1.45,1.595,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
Trapped_Fish_per_Fishing_Ship_per_Minute_to_the_Dock_upon_reaching_Castle_Age,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,20,20,20,20,20,20,20,20
Trapped_Fish_per_Fishing_Ship_per_Minute_to_the_Dock_upon_reaching_Feudal_Age,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,20,20,20,20,20,20,20,20
Trapped_Fish_per_Fishing_Ship_per_Minute_to_the_Dock_upon_reaching_Imperial_Age,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24,20,20,20,20,20,20,20,20
Treason_cost_in_Gold_in_the_Imperial_Age,400,400,400,400,400,400,320,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Trebuchet_(packed)_creation_speed,42.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Trebuchet_(packed)_gold_cost,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,170,200,200,200,200,200,200,200
Trebuchet_(unpacked)_Accuracy_against_buildings,80,80,80,80,80,80,80,80,80,80,86,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
Trebuchet_(unpacked)_Accuracy_against_units,15,15,15,15,15,15,15,15,15,15,40.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Trebuchet_(unpacked)_creation_speed,42.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Trebuchet_(unpacked)_gold_cost,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,170,200,200,200,200,200,200,200
Trebuchet_(unpacked)_Rate_of_Fire,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Turtle_Ship_gold_cost,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,153,180,180,180,180,180,180,180
Turtle_Ship_HP,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,220,200,200,200,200,200,200,200
Two-Handed_Swordsman_AttackBonusvsArcher_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsBuilding_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsBuilding_unpacked_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsCamel_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsCastle_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsCavalry_archer_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsCavalry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsCondottiero_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsEagle_Warrior_starting_in_the_Imperial_Age,8,8,8,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Two-Handed_Swordsman_AttackBonusvsGunpowder_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsInfantry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsMonk_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsRam_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsShip_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsSiege_weapon_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsSpearman_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsStandard_building_starting_in_the_Imperial_Age,4,4,4,7,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Two-Handed_Swordsman_AttackBonusvsStone_defense_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsTurtle_Ship_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsUnique_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsWall_and_gate_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_AttackBonusvsWar_elephant_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two-Handed_Swordsman_cost_in_Food,60,60,60,60,60,60,60,60,60,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Two-Handed_Swordsman_cost_in_Gold,20,20,20,20,20,20,20,20,20,13,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20
Two-Handed_Swordsman_creation_speed,17.85,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Two-Handed_Swordsman_Hit_points_starting_in_the_Imperial_Age,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72
Two-Handed_Swordsman_move_Speed,0.9,0.9,0.9,0.9,0.9,1.035,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Two-Handed_Swordsman_pierce_armor_rating_in_the_Castle_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
Two-Handed_Swordsman_pierce_armor_rating_in_the_Feudal_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
Two-Handed_Swordsman_pierce_armor_rating_in_the_Imperial_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
Two-Handed_Swordsman_Rate_of_Fire_starting_in_the_Imperial_Age,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.5375,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
Two-Man_Saw_cost_in_Food_in_the_Imperial_Age,300,300,300,0,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
Two-Man_Saw_cost_in_Wood_in_the_Imperial_Age,200,200,200,0,200,200,160,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
University_build_time,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,42,60,60,60,60
University_cost_in_wood,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,170,200,200,200,200,200,200,200,200,200,200,200
University_HP_upon_reaching_Castle_Age,2100,2100,2100,2100,2730,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
University_HP_upon_reaching_Imperial_Age,2100,2100,2100,2100,2940,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
Villager_cost_in_Food_in_the_Castle_Age,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Villager_cost_in_Food_in_the_Dark_Age,50,50,50,50,50,50,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Villager_cost_in_Food_in_the_Feudal_Age,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Villager_cost_in_Food_in_the_Imperial_Age,50,50,50,50,50,50,50,50,50,50,50,50,37.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Villager_Shore_Fish_carrying_capacity,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Villagers_count_at_start_of_game,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5
War_Elephant_gold_cost,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,75,75,75,75,75,75
War_Galley_creation_speed,30.6,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
War_Galley_gold_cost,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25.5,30,30,30,30,30,30,30
War_Galley_HP,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,148.5,135,135,135,135,135,135,135
War_Galley_Rate_of_Fire,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.66,3.05,3.05,3.05,3.05,3.05,3.05
War_Galley_Speed,1.43,1.573,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
War_Wagon_gold_cost,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Watch_Tower_building_UpCost_Food,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Watch_Tower_building_UpCost_Wood,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Watch_Tower_Construction_time,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,53.6,80,80,80,80,80,80,80,80,80,56,80,80,80,80
Watch_Tower_cost_in_stone,125,125,125,125,125,125,125,125,125,125,125,106.25,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
Watch_Tower_cost_in_wood,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50,50,50,50,50
Watch_Tower_Garrison_count,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5
Watch_Tower_HP_upon_reaching_Castle_Age,1020,1020,1020,1020,1326,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
Watch_Tower_HP_upon_reaching_Feudal_Age,1020,1020,1020,1020,1224,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
Watch_Tower_HP_upon_reaching_Imperial_Age,1020,1020,1020,1020,1428,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
Watch_Tower_Range_in_the_Castle_Age,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Watch_Tower_Range_in_the_Imperial_Age,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Wheelbarrow_cost_in_Food_in_the_Castle_Age,175,175,175,175,175,175,148.75,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
Wheelbarrow_cost_in_Food_in_the_Feudal_Age,175,175,175,175,175,175,157.5,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
Wheelbarrow_cost_in_Food_in_the_Imperial_Age,175,175,175,175,175,175,140,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
Wheelbarrow_cost_in_Wood_in_the_Castle_Age,50,50,50,50,50,50,42.5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Wheelbarrow_cost_in_Wood_in_the_Feudal_Age,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Wheelbarrow_cost_in_Wood_in_the_Imperial_Age,50,50,50,50,50,50,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Woad_Raider_gold_cost,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21.25,25,25,25,25,25,25,25
Woad_Raider_move_Speed,1.38,1.38,1.38,1.38,1.38,1.587,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
Wonder_build_time,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,2450,3500,3500,3500,3500
Wonder_cost_in_stone,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,850,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Wonder_cost_in_wood,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,850,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Wonder_HP_upon_reaching_Imperial_Age,4800,4800,4800,4800,6720,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
Wood_consumption_rate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,1,1,1,1,1,1,1,1,1,1
Wood_stockpile_at_start_of_game,200,200,200,200,200,200,150,200,200,200,100,200,200,200,200,200,200,200,200,200,200,200,250,200,200,200,200,200,200,200,200
As Yet Unplaced Bonuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archer_firing_range_in_the_Castle_Age,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Archer_firing_range_in_the_Imperial_Age,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Archers_wood_cost_in_the_Castle_Age,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,25,25,25,25,25,25,25,25,25
Archers_wood_cost_in_the_Feudal_Age,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,22.5,25,25,25,25,25,25,25,25,25,25
Archers_wood_cost_in_the_Imperial_Age,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17.5,25,25,25,25,25,25,25,25,25,25
Barracks_HP_rating_in_the_Castle_Age,1800,1800,1800,1800,2340,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
Barracks_HP_rating_in_the_Dark_Age,1200,1200,1200,1200,1320,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
